Order_id,Spot_id,Site_id,Num
F5697,B1327,A072,55
F5698,B1466,A072,42
F5699,B1608,A072,15
F5700,B1625,A072,24
F5701,B1663,A072,34
F5702,B1701,A072,4
F5703,B1917,A072,17
F5704,B1956,A072,16
F5705,B2251,A072,11
F5706,B2327,A072,25
F5707,B2351,A072,40
F5708,B2398,A072,5
F5709,B2424,A072,14
F5710,B2430,A072,47
F5711,B2505,A072,9
F5712,B2546,A072,53
F5713,B2830,A072,3
F5714,B3038,A072,12
F5715,B3162,A072,43
F5716,B3315,A072,48
F5717,B3450,A072,20
F5718,B3753,A072,23
F5719,B3822,A072,42
F5720,B3874,A072,47
F5721,B3919,A072,16
F5722,B4119,A072,14
F5723,B4136,A072,4
F5724,B4260,A072,59
F5725,B4322,A072,10
F5726,B4325,A072,4
F5727,B4716,A072,29
F5728,B4880,A072,20
F5729,B5147,A072,56
F5730,B5258,A072,7
F5731,B5305,A072,8
F5732,B5321,A072,11
F5733,B5384,A072,12
F5734,B5571,A072,16
F5735,B5886,A072,33
F5736,B5901,A072,42
F5737,B5908,A072,20
F5738,B6030,A072,3
F5739,B6110,A072,30
F5740,B6166,A072,11
F5741,B6459,A072,13
F5742,B6489,A072,3
F5743,B6545,A072,22
F5744,B6933,A072,11
F5745,B6993,A072,30
F5746,B7030,A072,16
F5747,B7236,A072,16
F5748,B7270,A072,26
F5749,B7322,A072,7
F5750,B7400,A072,11
F5751,B7480,A072,15
F5752,B7486,A072,28
F5753,B7624,A072,9
F5754,B7647,A072,7
F5755,B7730,A072,10
F5756,B7756,A072,34
F5757,B7770,A072,18
F5758,B7845,A072,41
F5759,B7887,A072,32
F5760,B8066,A072,38
F5761,B8134,A072,47
F5762,B8565,A072,33
F5763,B8567,A072,20
F5764,B8599,A072,8
F5765,B8704,A072,14
F5766,B8733,A072,30
F5767,B8935,A072,16
F5768,B9063,A072,5
F5769,B9099,A072,3
F5770,B0231,A073,53
F5771,B0607,A073,44
F5772,B1269,A073,58
F5773,B1315,A073,50
F5774,B1681,A073,30
F5775,B3370,A073,40
F5776,B3513,A073,57
F5777,B3915,A073,70
F5778,B4012,A073,24
F5779,B4363,A073,81
F5780,B5417,A073,23
F5781,B6549,A073,46
F5782,B6563,A073,80
F5783,B6842,A073,25
F5784,B7012,A073,22
F5785,B7437,A073,65
F5786,B7736,A073,70
F5787,B7967,A073,23
F5788,B8038,A073,52
F5789,B8569,A073,29
F5790,B9024,A073,32
F5791,B9116,A073,40
F5792,B0368,A074,25
F5793,B1800,A074,28
F5794,B1845,A074,22
F5795,B2753,A074,48
F5796,B2846,A074,53
F5797,B2891,A074,54
F5798,B3336,A074,41
F5799,B4584,A074,26
F5800,B5827,A074,13
F5801,B5897,A074,33
F5802,B7064,A074,62
F5803,B7592,A074,6
F5804,B7846,A074,21
F5805,B8185,A074,77
F5806,B8623,A074,27
F5807,B8972,A074,49
F5808,B0092,A075,31
F5809,B0129,A075,36
F5810,B0550,A075,9
F5811,B0622,A075,17
F5812,B0877,A075,11
F5813,B0967,A075,10
F5814,B1083,A075,36
F5815,B1094,A075,10
F5816,B1572,A075,4
F5817,B1844,A075,13
F5818,B1910,A075,7
F5819,B2224,A075,22
F5820,B2517,A075,13
F5821,B2584,A075,2
F5822,B2796,A075,6
F5823,B3080,A075,10
F5824,B3116,A075,6
F5825,B3256,A075,38
F5826,B3564,A075,6
F5827,B3894,A075,3
F5828,B4069,A075,24
F5829,B4078,A075,10
F5830,B4170,A075,24
F5831,B4304,A075,20
F5832,B4467,A075,12
F5833,B4564,A075,4
F5834,B4833,A075,2
F5835,B4870,A075,5
F5836,B5100,A075,7
F5837,B5399,A075,4
F5838,B5480,A075,2
F5839,B5581,A075,10
F5840,B5639,A075,36
F5841,B5661,A075,1
F5842,B5842,A075,7
F5843,B6164,A075,5
F5844,B6391,A075,3
F5845,B6434,A075,2
F5846,B6470,A075,10
F5847,B7323,A075,9
F5848,B7399,A075,11
F5849,B7677,A075,3
F5850,B7697,A075,2
F5851,B7965,A075,19
F5852,B8043,A075,4
F5853,B8390,A075,3
F5854,B8751,A075,1
F5855,B8859,A075,27
F5856,B8913,A075,9
F5857,B9071,A075,2
F5858,B9125,A075,5
F5859,B0061,A076,49
F5860,B0488,A076,35
F5861,B0503,A076,24
F5862,B0682,A076,73
F5863,B0779,A076,65
F5864,B0959,A076,18
F5865,B1021,A076,24
F5866,B1222,A076,5
F5867,B1444,A076,27
F5868,B1614,A076,44
F5869,B1760,A076,49
F5870,B1794,A076,22
F5871,B1991,A076,56
F5872,B2021,A076,37
F5873,B2211,A076,29
F5874,B2837,A076,28
F5875,B3120,A076,54
F5876,B3421,A076,36
F5877,B3442,A076,33
F5878,B3501,A076,30
F5879,B3594,A076,12
F5880,B3689,A076,13
F5881,B3881,A076,31
F5882,B3897,A076,31
F5883,B3903,A076,22
F5884,B4077,A076,17
F5885,B4211,A076,58
F5886,B4249,A076,39
F5887,B4329,A076,62
F5888,B4502,A076,38
F5889,B4580,A076,61
F5890,B4653,A076,37
F5891,B4680,A076,62
F5892,B4700,A076,43
F5893,B4819,A076,35
F5894,B5269,A076,50
F5895,B5404,A076,37
F5896,B5492,A076,62
F5897,B5564,A076,27
F5898,B5652,A076,42
F5899,B5730,A076,18
F5900,B6311,A076,48
F5901,B6401,A076,11
F5902,B6946,A076,30
F5903,B7124,A076,54
F5904,B7494,A076,43
F5905,B7530,A076,21
F5906,B7646,A076,28
F5907,B7724,A076,18
F5908,B7878,A076,21
F5909,B8035,A076,46
F5910,B8063,A076,12
F5911,B8160,A076,61
F5912,B8374,A076,27
F5913,B8584,A076,15
F5914,B8675,A076,4
F5915,B8882,A076,25
F5916,B8928,A076,46
F5917,B8943,A076,27
F5918,B8968,A076,12
F5919,B9087,A076,14
F5920,B9187,A076,25
F5921,B0026,A077,3
F5922,B0064,A077,36
F5923,B0112,A077,4
F5924,B0166,A077,9
F5925,B0247,A077,44
F5926,B0403,A077,11
F5927,B0409,A077,7
F5928,B0563,A077,16
F5929,B0564,A077,24
F5930,B0786,A077,2
F5931,B0797,A077,4
F5932,B1018,A077,14
F5933,B1034,A077,6
F5934,B1125,A077,14
F5935,B1241,A077,1
F5936,B1338,A077,2
F5937,B1344,A077,4
F5938,B1363,A077,4
F5939,B1518,A077,5
F5940,B1538,A077,1
F5941,B1552,A077,8
F5942,B1553,A077,7
F5943,B1793,A077,3
F5944,B1801,A077,3
F5945,B2008,A077,6
F5946,B2016,A077,22
F5947,B2163,A077,6
F5948,B2184,A077,11
F5949,B2190,A077,3
F5950,B2262,A077,7
F5951,B2353,A077,9
F5952,B2410,A077,6
F5953,B2463,A077,2
F5954,B2482,A077,5
F5955,B2569,A077,4
F5956,B2602,A077,25
F5957,B2636,A077,19
F5958,B2723,A077,6
F5959,B2748,A077,1
F5960,B2934,A077,17
F5961,B2943,A077,10
F5962,B3043,A077,16
F5963,B3231,A077,13
F5964,B3443,A077,6
F5965,B3508,A077,10
F5966,B3527,A077,3
F5967,B3586,A077,4
F5968,B3600,A077,20
F5969,B3601,A077,2
F5970,B3607,A077,7
F5971,B3658,A077,3
F5972,B3673,A077,4
F5973,B3704,A077,4
F5974,B3959,A077,3
F5975,B4017,A077,3
F5976,B4048,A077,3
F5977,B4093,A077,6
F5978,B4279,A077,3
F5979,B4288,A077,13
F5980,B4436,A077,4
F5981,B4444,A077,3
F5982,B4515,A077,1
F5983,B4531,A077,5
F5984,B4683,A077,3
F5985,B4699,A077,15
F5986,B4706,A077,2
F5987,B4767,A077,1
F5988,B5036,A077,2
F5989,B5086,A077,6
F5990,B5112,A077,41
F5991,B5309,A077,1
F5992,B5316,A077,4
F5993,B5577,A077,5
F5994,B5631,A077,11
F5995,B5715,A077,5
F5996,B6094,A077,1
F5997,B6120,A077,19
F5998,B6123,A077,10
F5999,B6173,A077,3
F6000,B6214,A077,2
F6001,B6223,A077,16
F6002,B6402,A077,12
F6003,B6403,A077,1
F6004,B6518,A077,14
F6005,B6732,A077,4
F6006,B6741,A077,14
F6007,B6751,A077,5
F6008,B6909,A077,2
F6009,B7018,A077,26
F6010,B7190,A077,8
F6011,B7196,A077,5
F6012,B7209,A077,1
F6013,B7295,A077,4
F6014,B7386,A077,4
F6015,B7444,A077,8
F6016,B7617,A077,2
F6017,B7809,A077,6
F6018,B7824,A077,11
F6019,B7874,A077,8
F6020,B7885,A077,3
F6021,B7976,A077,7
F6022,B8109,A077,4
F6023,B8323,A077,2
F6024,B8368,A077,4
F6025,B8389,A077,16
F6026,B8492,A077,5
F6027,B8605,A077,1
F6028,B8671,A077,5
F6029,B8770,A077,11
F6030,B8847,A077,10
F6031,B8857,A077,2
F6032,B9147,A077,5
F6033,B0498,A078,13
F6034,B0612,A078,51
F6035,B0650,A078,23
F6036,B0791,A078,10
F6037,B1004,A078,13
F6038,B1811,A078,10
F6039,B2048,A078,15
F6040,B2987,A078,6
F6041,B3124,A078,19
F6042,B3410,A078,32
F6043,B3615,A078,22
F6044,B4636,A078,15
F6045,B6034,A078,43
F6046,B6058,A078,13
F6047,B7287,A078,12
F6048,B7850,A078,9
F6049,B8666,A078,15
F6050,B9123,A078,12
F6051,B0116,A079,29
F6052,B0329,A079,3
F6053,B0506,A079,18
F6054,B0727,A079,32
F6055,B0873,A079,64
F6056,B0972,A079,41
F6057,B0977,A079,39
F6058,B1017,A079,15
F6059,B1186,A079,22
F6060,B1261,A079,4
F6061,B1278,A079,17
F6062,B1398,A079,5
F6063,B1902,A079,8
F6064,B2225,A079,15
F6065,B2275,A079,15
F6066,B2281,A079,4
F6067,B2344,A079,15
F6068,B2608,A079,18
F6069,B3034,A079,17
F6070,B3062,A079,35
F6071,B3198,A079,24
F6072,B3230,A079,14
F6073,B3339,A079,67
F6074,B3596,A079,24
F6075,B3633,A079,13
F6076,B3676,A079,21
F6077,B3701,A079,41
F6078,B3864,A079,18
F6079,B3895,A079,32
F6080,B4019,A079,6
F6081,B4049,A079,46
F6082,B4083,A079,28
F6083,B4167,A079,15
F6084,B4210,A079,40
F6085,B4277,A079,32
F6086,B4368,A079,27
F6087,B4394,A079,9
F6088,B4418,A079,22
F6089,B4447,A079,9
F6090,B4475,A079,25
F6091,B4805,A079,31
F6092,B5018,A079,12
F6093,B5128,A079,31
F6094,B5161,A079,5
F6095,B5177,A079,10
F6096,B5179,A079,12
F6097,B5458,A079,18
F6098,B5744,A079,7
F6099,B6012,A079,28
F6100,B6131,A079,2
F6101,B6211,A079,19
F6102,B6494,A079,9
F6103,B6623,A079,44
F6104,B6661,A079,3
F6105,B6778,A079,26
F6106,B6845,A079,16
F6107,B6869,A079,3
F6108,B6906,A079,11
F6109,B6911,A079,22
F6110,B6934,A079,8
F6111,B6997,A079,21
F6112,B7015,A079,7
F6113,B7027,A079,12
F6114,B7123,A079,16
F6115,B7148,A079,21
F6116,B7161,A079,10
F6117,B7273,A079,45
F6118,B7311,A079,6
F6119,B7434,A079,32
F6120,B7490,A079,27
F6121,B7549,A079,4
F6122,B7704,A079,2
F6123,B7740,A079,24
F6124,B7775,A079,15
F6125,B7834,A079,18
F6126,B8118,A079,45
F6127,B8145,A079,15
F6128,B8533,A079,4
F6129,B8659,A079,14
F6130,B9006,A079,10
F6131,B9041,A079,1
F6132,B9088,A079,6
F6133,B9140,A079,6
F6134,B9178,A079,17
F6135,B9186,A079,8
F6136,B0050,A080,54
F6137,B0269,A080,71
F6138,B1184,A080,45
F6139,B1349,A080,21
F6140,B1880,A080,49
F6141,B1929,A080,81
F6142,B2268,A080,57
F6143,B2521,A080,50
F6144,B2682,A080,32
F6145,B2716,A080,37
F6146,B3041,A080,56
F6147,B3462,A080,35
F6148,B4153,A080,62
F6149,B4328,A080,52
F6150,B4350,A080,46
F6151,B4405,A080,50
F6152,B4589,A080,56
F6153,B4685,A080,62
F6154,B5028,A080,63
F6155,B5477,A080,80
F6156,B5584,A080,38
F6157,B5695,A080,49
F6158,B5720,A080,65
F6159,B6079,A080,49
F6160,B6374,A080,27
F6161,B6837,A080,39
F6162,B6967,A080,70
F6163,B7308,A080,47
F6164,B7522,A080,35
F6165,B7936,A080,47
F6166,B8122,A080,37
F6167,B8342,A080,38
F6168,B8633,A080,33
F6169,B0233,A081,72
F6170,B0285,A081,47
F6171,B0659,A081,40
F6172,B1082,A081,39
F6173,B1355,A081,63
F6174,B2047,A081,18
F6175,B2386,A081,44
F6176,B3095,A081,54
F6177,B3249,A081,43
F6178,B3650,A081,44
F6179,B3654,A081,68
F6180,B3688,A081,64
F6181,B3709,A081,79
F6182,B3731,A081,28
F6183,B3815,A081,68
F6184,B3866,A081,46
F6185,B4164,A081,42
F6186,B4308,A081,18
F6187,B4354,A081,44
F6188,B4806,A081,53
F6189,B5438,A081,36
F6190,B5442,A081,48
F6191,B5481,A081,41
F6192,B5505,A081,48
F6193,B5793,A081,59
F6194,B5812,A081,48
F6195,B6322,A081,45
F6196,B6482,A081,33
F6197,B6560,A081,42
F6198,B7445,A081,35
F6199,B7893,A081,31
F6200,B8006,A081,68
F6201,B8161,A081,21
F6202,B8210,A081,49
F6203,B8265,A081,48
F6204,B8571,A081,25
F6205,B8956,A081,44
F6206,B8990,A081,34
F6207,B9107,A081,44
F6208,B9108,A081,55
F6209,B9157,A081,37
F6210,B9208,A081,62
F6211,B0135,A082,13
F6212,B0301,A082,9
F6213,B0427,A082,41
F6214,B0501,A082,6
F6215,B0536,A082,24
F6216,B0597,A082,10
F6217,B0670,A082,3
F6218,B0880,A082,18
F6219,B0931,A082,11
F6220,B1033,A082,35
F6221,B1163,A082,25
F6222,B1304,A082,20
F6223,B1368,A082,2
F6224,B1373,A082,47
F6225,B1397,A082,8
F6226,B1429,A082,5
F6227,B1525,A082,14
F6228,B1825,A082,2
F6229,B1831,A082,26
F6230,B1833,A082,5
F6231,B2148,A082,34
F6232,B2205,A082,21
F6233,B2291,A082,27
F6234,B2292,A082,6
F6235,B2373,A082,43
F6236,B2478,A082,9
F6237,B2531,A082,28
F6238,B2559,A082,22
F6239,B2648,A082,7
F6240,B2964,A082,13
F6241,B2969,A082,43
F6242,B3021,A082,53
F6243,B3165,A082,5
F6244,B3397,A082,36
F6245,B3451,A082,2
F6246,B3497,A082,9
F6247,B3517,A082,26
F6248,B3972,A082,18
F6249,B4162,A082,19
F6250,B4424,A082,27
F6251,B4441,A082,6
F6252,B4581,A082,27
F6253,B4585,A082,1
F6254,B4664,A082,12
F6255,B4734,A082,6
F6256,B4829,A082,22
F6257,B4877,A082,2
F6258,B4895,A082,2
F6259,B4904,A082,12
F6260,B5071,A082,22
F6261,B5091,A082,16
F6262,B5131,A082,10
F6263,B5180,A082,36
F6264,B5224,A082,2
F6265,B5568,A082,12
F6266,B5598,A082,2
F6267,B5681,A082,51
F6268,B5822,A082,19
F6269,B5995,A082,4
F6270,B6301,A082,35
F6271,B6382,A082,18
F6272,B6938,A082,25
F6273,B6982,A082,5
F6274,B6999,A082,26
F6275,B7005,A082,36
F6276,B7096,A082,13
F6277,B7178,A082,12
F6278,B7220,A082,6
F6279,B7310,A082,1
F6280,B7341,A082,1
F6281,B7427,A082,7
F6282,B7487,A082,17
F6283,B7557,A082,10
F6284,B7744,A082,6
F6285,B7745,A082,22
F6286,B7872,A082,22
F6287,B7948,A082,18
F6288,B8552,A082,8
F6289,B8662,A082,7
F6290,B8810,A082,19
F6291,B8883,A082,1
F6292,B9090,A082,1
F6293,B9161,A082,15
F6294,B0117,A083,44
F6295,B0194,A083,47
F6296,B0232,A083,33
F6297,B0317,A083,19
F6298,B0342,A083,61
F6299,B0582,A083,60
F6300,B0637,A083,32
F6301,B0843,A083,12
F6302,B0892,A083,45
F6303,B0956,A083,46
F6304,B1111,A083,28
F6305,B1242,A083,56
F6306,B1696,A083,28
F6307,B1834,A083,32
F6308,B1940,A083,33
F6309,B2052,A083,24
F6310,B2096,A083,79
F6311,B2138,A083,54
F6312,B2273,A083,10
F6313,B2289,A083,30
F6314,B2337,A083,39
F6315,B2439,A083,21
F6316,B2570,A083,50
F6317,B2613,A083,14
F6318,B2645,A083,30
F6319,B2715,A083,24
F6320,B2791,A083,22
F6321,B2807,A083,39
F6322,B3053,A083,29
F6323,B3209,A083,81
F6324,B3227,A083,35
F6325,B3266,A083,53
F6326,B3290,A083,37
F6327,B3460,A083,36
F6328,B3549,A083,78
F6329,B3713,A083,38
F6330,B3838,A083,22
F6331,B3939,A083,44
F6332,B4002,A083,27
F6333,B4206,A083,44
F6334,B4264,A083,25
F6335,B4286,A083,39
F6336,B4496,A083,13
F6337,B4678,A083,40
F6338,B4906,A083,52
F6339,B5149,A083,14
F6340,B5209,A083,24
F6341,B5223,A083,34
F6342,B5379,A083,30
F6343,B5495,A083,47
F6344,B5800,A083,34
F6345,B6103,A083,27
F6346,B6104,A083,36
F6347,B6256,A083,43
F6348,B6491,A083,13
F6349,B6528,A083,46
F6350,B6536,A083,45
F6351,B7093,A083,37
F6352,B7133,A083,40
F6353,B7182,A083,12
F6354,B7555,A083,63
F6355,B7759,A083,10
F6356,B8136,A083,35
F6357,B8260,A083,24
F6358,B8307,A083,19
F6359,B8359,A083,18
F6360,B8461,A083,11
F6361,B8521,A083,34
F6362,B8595,A083,31
F6363,B8632,A083,21
F6364,B8920,A083,24
F6365,B8926,A083,9
F6366,B9072,A083,36
F6367,B9158,A083,25
F6368,B0801,A084,35
F6369,B0902,A084,54
F6370,B1767,A084,38
F6371,B2280,A084,49
F6372,B2379,A084,27
F6373,B3065,A084,39
F6374,B3964,A084,36
F6375,B4045,A084,42
F6376,B4072,A084,64
F6377,B5299,A084,51
F6378,B5388,A084,60
F6379,B5468,A084,42
F6380,B6134,A084,30
F6381,B6225,A084,63
F6382,B6338,A084,30
F6383,B6564,A084,53
F6384,B6605,A084,47
F6385,B6879,A084,13
F6386,B7279,A084,19
F6387,B7473,A084,18
F6388,B7618,A084,28
F6389,B8465,A084,49
F6390,B0067,A085,43
F6391,B0160,A085,42
F6392,B0188,A085,78
F6393,B0215,A085,51
F6394,B0531,A085,70
F6395,B0644,A085,25
F6396,B0737,A085,57
F6397,B0785,A085,33
F6398,B0939,A085,30
F6399,B0971,A085,32
F6400,B1191,A085,40
F6401,B1477,A085,57
F6402,B1520,A085,27
F6403,B1587,A085,19
F6404,B1619,A085,46
F6405,B1770,A085,42
F6406,B1839,A085,27
F6407,B2042,A085,37
F6408,B2229,A085,24
F6409,B2380,A085,79
F6410,B2471,A085,47
F6411,B2617,A085,16
F6412,B2680,A085,31
F6413,B2746,A085,43
F6414,B2822,A085,12
F6415,B2890,A085,60
F6416,B3010,A085,25
F6417,B3306,A085,62
F6418,B3380,A085,48
F6419,B3402,A085,37
F6420,B3616,A085,49
F6421,B3706,A085,49
F6422,B3750,A085,27
F6423,B3782,A085,27
F6424,B3940,A085,16
F6425,B4015,A085,75
F6426,B4126,A085,52
F6427,B4574,A085,13
F6428,B4759,A085,31
F6429,B5010,A085,40
F6430,B5111,A085,10
F6431,B5146,A085,62
F6432,B5205,A085,47
F6433,B5454,A085,38
F6434,B5566,A085,23
F6435,B5705,A085,32
F6436,B6207,A085,56
F6437,B6233,A085,50
F6438,B6278,A085,33
F6439,B6318,A085,60
F6440,B6502,A085,32
F6441,B6570,A085,24
F6442,B6637,A085,58
F6443,B6728,A085,37
F6444,B7054,A085,62
F6445,B7077,A085,33
F6446,B7142,A085,26
F6447,B7255,A085,24
F6448,B7402,A085,14
F6449,B7511,A085,42
F6450,B7574,A085,54
F6451,B7615,A085,30
F6452,B7662,A085,22
F6453,B7681,A085,21
F6454,B7735,A085,46
F6455,B7739,A085,18
F6456,B7758,A085,10
F6457,B7857,A085,54
F6458,B8058,A085,37
F6459,B8084,A085,45
F6460,B8205,A085,46
F6461,B8223,A085,33
F6462,B8383,A085,18
F6463,B8441,A085,34
F6464,B8496,A085,41
F6465,B8511,A085,49
F6466,B8553,A085,42
F6467,B8945,A085,17
F6468,B9031,A085,53
F6469,B9040,A085,42
F6470,B9075,A085,45
F6471,B0208,A086,47
F6472,B0290,A086,71
F6473,B0465,A086,41
F6474,B0596,A086,40
F6475,B0855,A086,56
F6476,B1183,A086,21
F6477,B1320,A086,21
F6478,B1540,A086,70
F6479,B1783,A086,56
F6480,B2102,A086,35
F6481,B2177,A086,24
F6482,B2692,A086,47
F6483,B3075,A086,45
F6484,B3199,A086,46
F6485,B3319,A086,45
F6486,B3832,A086,25
F6487,B4182,A086,34
F6488,B4347,A086,33
F6489,B4689,A086,28
F6490,B4790,A086,35
F6491,B4837,A086,45
F6492,B5040,A086,21
F6493,B5068,A086,43
F6494,B5243,A086,43
F6495,B5969,A086,27
F6496,B6169,A086,17
F6497,B6198,A086,19
F6498,B6349,A086,40
F6499,B6497,A086,32
F6500,B6830,A086,31
F6501,B7075,A086,42
F6502,B7098,A086,33
F6503,B7780,A086,40
F6504,B7921,A086,18
F6505,B7928,A086,42
F6506,B8482,A086,14
F6507,B8558,A086,31
F6508,B8767,A086,26
F6509,B8849,A086,36
F6510,B9047,A086,23
F6511,B0027,A087,9
F6512,B0066,A087,7
F6513,B0241,A087,28
F6514,B0255,A087,5
F6515,B0450,A087,9
F6516,B0544,A087,12
F6517,B0570,A087,11
F6518,B0714,A087,7
F6519,B0719,A087,14
F6520,B0965,A087,33
F6521,B1026,A087,4
F6522,B1049,A087,14
F6523,B1079,A087,13
F6524,B1117,A087,7
F6525,B1152,A087,2
F6526,B1229,A087,3
F6527,B1279,A087,2
F6528,B1303,A087,9
F6529,B1406,A087,5
F6530,B1623,A087,36
F6531,B1775,A087,2
F6532,B1832,A087,18
F6533,B1946,A087,22
F6534,B1961,A087,3
F6535,B2239,A087,4
F6536,B2284,A087,9
F6537,B2331,A087,7
F6538,B2354,A087,10
F6539,B2357,A087,5
F6540,B2387,A087,11
F6541,B2501,A087,24
F6542,B2566,A087,3
F6543,B2595,A087,4
F6544,B2660,A087,6
F6545,B2665,A087,1
F6546,B2750,A087,13
F6547,B2911,A087,21
F6548,B2954,A087,8
F6549,B3123,A087,9
F6550,B3254,A087,12
F6551,B3407,A087,1
F6552,B3423,A087,18
F6553,B3427,A087,4
F6554,B3548,A087,8
F6555,B3634,A087,2
F6556,B3636,A087,5
F6557,B3667,A087,3
F6558,B3695,A087,11
F6559,B3700,A087,5
F6560,B3708,A087,4
F6561,B3765,A087,2
F6562,B3920,A087,4
F6563,B3933,A087,8
F6564,B4004,A087,11
F6565,B4009,A087,4
F6566,B4103,A087,2
F6567,B4202,A087,10
F6568,B4231,A087,7
F6569,B4295,A087,5
F6570,B4307,A087,8
F6571,B4380,A087,8
F6572,B4455,A087,15
F6573,B4705,A087,15
F6574,B4858,A087,1
F6575,B4879,A087,1
F6576,B4928,A087,5
F6577,B4986,A087,14
F6578,B5057,A087,5
F6579,B5133,A087,16
F6580,B5325,A087,36
F6581,B5327,A087,4
F6582,B5331,A087,15
F6583,B5509,A087,6
F6584,B5588,A087,26
F6585,B5608,A087,12
F6586,B5655,A087,10
F6587,B5709,A087,38
F6588,B5776,A087,20
F6589,B5833,A087,10
F6590,B5894,A087,10
F6591,B5922,A087,7
F6592,B5948,A087,3
F6593,B6089,A087,15
F6594,B6152,A087,2
F6595,B6215,A087,1
F6596,B6467,A087,8
F6597,B6474,A087,3
F6598,B6636,A087,9
F6599,B6688,A087,6
F6600,B6716,A087,3
F6601,B6750,A087,6
F6602,B6833,A087,5
F6603,B6889,A087,9
F6604,B7143,A087,36
F6605,B7169,A087,3
F6606,B7192,A087,5
F6607,B7239,A087,5
F6608,B7263,A087,7
F6609,B7278,A087,15
F6610,B7387,A087,5
F6611,B7432,A087,11
F6612,B7477,A087,11
F6613,B7503,A087,3
F6614,B7635,A087,26
F6615,B7675,A087,2
F6616,B7699,A087,12
F6617,B7778,A087,15
F6618,B7821,A087,24
F6619,B7953,A087,5
F6620,B7986,A087,10
F6621,B8244,A087,10
F6622,B8247,A087,5
F6623,B8308,A087,4
F6624,B8559,A087,4
F6625,B8585,A087,4
F6626,B8634,A087,9
F6627,B8876,A087,1
F6628,B8893,A087,1
F6629,B9100,A087,10
F6630,B9124,A087,1
F6631,B1454,A088,35
F6632,B1656,A088,28
F6633,B1711,A088,41
F6634,B1998,A088,31
F6635,B2044,A088,25
F6636,B3317,A088,33
F6637,B3774,A088,33
F6638,B3859,A088,22
F6639,B4180,A088,58
F6640,B4448,A088,38
F6641,B4726,A088,47
F6642,B5119,A088,51
F6643,B5297,A088,43
F6644,B5319,A088,46
F6645,B5664,A088,36
F6646,B5976,A088,32
F6647,B6332,A088,30
F6648,B6372,A088,37
F6649,B6681,A088,42
F6650,B6947,A088,41
F6651,B7092,A088,41
F6652,B7307,A088,30
F6653,B7333,A088,48
F6654,B8909,A088,62
F6655,B8954,A088,32
F6656,B8991,A088,59
F6657,B0039,A089,41
F6658,B0131,A089,48
F6659,B0134,A089,28
F6660,B0320,A089,38
F6661,B0479,A089,34
F6662,B0497,A089,13
F6663,B0658,A089,42
F6664,B0683,A089,33
F6665,B0750,A089,30
F6666,B0839,A089,69
F6667,B0879,A089,48
F6668,B0937,A089,45
F6669,B1228,A089,24
F6670,B1257,A089,42
F6671,B1381,A089,42
F6672,B1541,A089,47
F6673,B1559,A089,36
F6674,B1802,A089,37
F6675,B1898,A089,51
F6676,B1938,A089,65
F6677,B2006,A089,39
F6678,B2168,A089,18
F6679,B2368,A089,34
F6680,B2383,A089,26
F6681,B2391,A089,41
F6682,B2426,A089,46
F6683,B2547,A089,44
F6684,B3023,A089,70
F6685,B3035,A089,33
F6686,B3219,A089,27
F6687,B3238,A089,52
F6688,B3277,A089,36
F6689,B3324,A089,33
F6690,B3381,A089,21
F6691,B3486,A089,40
F6692,B3496,A089,42
F6693,B3551,A089,24
F6694,B3583,A089,15
F6695,B3640,A089,32
F6696,B3807,A089,40
F6697,B3842,A089,38
F6698,B3865,A089,44
F6699,B4080,A089,36
F6700,B4303,A089,14
F6701,B4378,A089,43
F6702,B4389,A089,35
F6703,B4403,A089,46
F6704,B4416,A089,40
F6705,B4422,A089,43
F6706,B4433,A089,32
F6707,B4500,A089,48
F6708,B4603,A089,16
F6709,B4635,A089,60
F6710,B4754,A089,36
F6711,B4962,A089,32
F6712,B4984,A089,52
F6713,B5237,A089,32
F6714,B5446,A089,34
F6715,B5620,A089,24
F6716,B5682,A089,44
F6717,B5767,A089,44
F6718,B5905,A089,38
F6719,B5980,A089,36
F6720,B6070,A089,62
F6721,B6270,A089,56
F6722,B6377,A089,54
F6723,B6415,A089,32
F6724,B6419,A089,34
F6725,B6431,A089,29
F6726,B6492,A089,41
F6727,B6575,A089,43
F6728,B6640,A089,38
F6729,B6823,A089,49
F6730,B7105,A089,49
F6731,B7139,A089,33
F6732,B7152,A089,30
F6733,B7218,A089,17
F6734,B7305,A089,46
F6735,B7328,A089,30
F6736,B7337,A089,23
F6737,B7411,A089,28
F6738,B7451,A089,36
F6739,B7478,A089,25
F6740,B7495,A089,24
F6741,B7524,A089,28
F6742,B7602,A089,26
F6743,B7605,A089,42
F6744,B7669,A089,48
F6745,B7774,A089,29
F6746,B7910,A089,30
F6747,B7939,A089,40
F6748,B8002,A089,41
F6749,B8281,A089,36
F6750,B8338,A089,29
F6751,B8366,A089,26
F6752,B8483,A089,23
F6753,B8514,A089,34
F6754,B8657,A089,27
F6755,B8743,A089,30
F6756,B8832,A089,38
F6757,B9086,A089,49
F6758,B9133,A089,23
F6759,B9144,A089,27
F6760,B9150,A089,37
F6761,B9179,A089,19
F6762,B9210,A089,34
F6763,B0028,A090,32
F6764,B0272,A090,33
F6765,B0428,A090,47
F6766,B0527,A090,29
F6767,B0755,A090,28
F6768,B0803,A090,31
F6769,B1077,A090,18
F6770,B1197,A090,28
F6771,B1289,A090,28
